Time,Serving_CellID,Serving_PCI,Serving_ARFCN,Serving_RSRP,Serving_RSRQ,Serving_SINR,Latitude,Longitude,Neighbor_Type,Neighbor_RAT,Neighbor_EARFCN,Neighbor_PCI,Neighbor_RSRQ,Neighbor_RSRP,Neighbor_RSSI,Neighbor_SINR
16-03-2026 15:58,A149733,394,390,-82,-16,8,10.72842765,79.01709013,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-82,-16,8,10.72842765,79.01709013,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-82,-16,8,10.72842765,79.01709013,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell intra,LTE,390,394,-16,-82,-49,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell intra,LTE,390,134,-16,-82,-55,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-80,-16,8,10.7283905,79.01706255,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell intra,LTE,390,394,-12,-74,-46,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell intra,LTE,390,134,-20,-84,-52,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell intra,LTE,390,132,-20,-83,-52,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell intra,LTE,390,299,-20,-82,-52,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:58,A149733,394,390,-72,-11,11,10.72840582,79.01709042,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell intra,LTE,390,394,-12,-76,-45,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell intra,LTE,390,134,-12,-84,-53,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell intra,LTE,390,299,-20,-85,-53,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-79,-13,10,10.72841232,79.01710677,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell intra,LTE,390,394,-12,-77,-46,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell intra,LTE,390,134,-16,-84,-56,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell intra,LTE,390,299,-20,-85,-56,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-73,-11,12,10.72842733,79.01711822,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell intra,LTE,390,394,-15,-80,-47,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell intra,LTE,390,480,-19,-84,-56,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell intra,LTE,390,134,-17,-84,-56,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-80,-15,9,10.7284122,79.01714168,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell intra,LTE,390,394,-16,-82,-49,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell intra,LTE,390,134,-11,-78,-56,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell intra,LTE,390,480,-16,-81,-56,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-83,-19,7,10.72839278,79.01708125,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell intra,LTE,390,394,-16,-82,-49,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell intra,LTE,390,134,-11,-77,-57,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell intra,LTE,390,132,-17,-87,-57,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 15:59,A149733,394,390,-82,-17,8,10.72841087,79.01707328,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell intra,LTE,390,394,-19,-85,-49,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell intra,LTE,390,134,-11,-75,-55,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell intra,LTE,390,480,-20,-85,-55,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-15,8,10.7284335,79.01709963,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell intra,LTE,390,394,-18,-83,-48,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell intra,LTE,390,134,-14,-79,-55,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-82,-19,6,10.72838847,79.01712553,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell intra,LTE,390,394,-14,-79,-47,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell intra,LTE,390,134,-20,-88,-56,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell intra,LTE,390,480,-14,-79,-56,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-84,-16,8,10.72837428,79.01711465,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell intra,LTE,390,394,-17,-85,-51,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell intra,LTE,390,480,-20,-89,-58,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell intra,LTE,390,134,-10,-78,-58,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-81,-14,9,10.72840583,79.01714233,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell intra,LTE,390,394,-16,-90,-57,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell intra,LTE,390,134,-14,-87,-64,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell intra,LTE,390,480,-15,-88,-64,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:00,A149733,394,390,-85,-15,8,10.72837993,79.01715033,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell intra,LTE,390,394,-17,-96,-64,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell intra,LTE,390,134,-19,-98,-66,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-96,-17,7,10.7283536,79.01714542,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell intra,LTE,390,394,-16,-90,-55,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell intra,LTE,390,134,-15,-94,-63,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell intra,LTE,390,132,-19,-92,-63,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-87,-13,9,10.72833595,79.01714263,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell intra,LTE,390,394,-13,-85,-55,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell intra,LTE,390,134,-15,-90,-64,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-86,-16,8,10.72822733,79.01716145,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell intra,LTE,390,394,-17,-91,-56,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell intra,LTE,390,480,-14,-88,-65,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell intra,LTE,390,134,-14,-89,-65,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-20,6,10.7282905,79.01716208,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell intra,LTE,390,394,-17,-90,-56,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell intra,LTE,390,134,-17,-91,-64,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell intra,LTE,390,480,-14,-87,-64,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:01,A149733,394,390,-92,-16,8,10.72832397,79.0171428,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell intra,LTE,390,394,-10,-82,-54,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell intra,LTE,390,480,-14,-85,-61,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell intra,LTE,390,134,-19,-93,-61,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-82,-12,11,10.72833342,79.01713085,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell intra,LTE,390,394,-12,-82,-52,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell intra,LTE,390,134,-20,-93,-61,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell intra,LTE,390,480,-16,-86,-61,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-86,-15,8,10.7283613,79.01713288,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell intra,LTE,390,394,-17,-90,-56,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell intra,LTE,390,480,-17,-91,-64,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell intra,LTE,390,134,-14,-88,-64,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell intra,LTE,390,132,-20,-97,-64,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-88,-14,9,10.72835975,79.01716015,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell intra,LTE,390,394,-14,-85,-54,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell intra,LTE,390,134,-17,-90,-62,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell intra,LTE,390,480,-18,-91,-62,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-92,-19,7,10.72831202,79.01713103,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell intra,LTE,390,394,-9,-69,-43,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell intra,LTE,390,134,-19,-84,-54,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell intra,LTE,390,480,-12,-75,-54,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:02,A149733,394,390,-71,-11,11,10.72829192,79.0170897,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell intra,LTE,390,394,-12,-77,-48,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell intra,LTE,390,480,-14,-79,-56,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell intra,LTE,390,134,-16,-90,-56,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-78,-13,10,10.72825562,79.01711687,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell intra,LTE,390,394,-11,-72,-43,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell intra,LTE,390,480,-18,-83,-55,-
